permno,2015/1/31,2015/2/28,2015/3/31,2015/4/30,2015/5/31,2015/6/30,2015/7/31,2015/8/31,2015/9/30,2015/10/31,2015/11/30,2015/12/31,2016/1/31,2016/2/29,2016/3/31,2016/4/30,2016/5/31,2016/6/30,2016/7/31,2016/8/31,2016/9/30,2016/10/31,2016/11/30,2016/12/31,2017/1/31,2017/2/28,2017/3/31,2017/4/30,2017/5/31,2017/6/30,2017/7/31,2017/8/31,2017/9/30,2017/10/31,2017/11/30,2017/12/31,2018/1/31,2018/2/28,2018/3/31,2018/4/30,2018/5/31,2018/6/30,2018/7/31,2018/8/31,2018/9/30,2018/10/31,2018/11/30,2018/12/31,2019/1/31,2019/2/28,2019/3/31,2019/4/30,2019/5/31,2019/6/30,2019/7/31,2019/8/31,2019/9/30,2019/10/31,2019/11/30,2019/12/31,2020/1/31,2020/2/29,2020/3/31,2020/4/30,2020/5/31,2020/6/30,2020/7/31,2020/8/31,2020/9/30,2020/10/31,2020/11/30,2020/12/31,2021/1/31,2021/2/28,2021/3/31,2021/4/30,2021/5/31,2021/6/30,2021/7/31,2021/8/31,2021/9/30,2021/10/31,2021/11/30,2021/12/31,2022/1/31,2022/2/28,2022/3/31,2022/4/30,2022/5/31,2022/6/30,2022/7/31,2022/8/31,2022/9/30,2022/10/31,2022/11/30,2022/12/31,2023/1/31,2023/2/28,2023/3/31,2023/4/30,2023/5/31,2023/6/30,2023/7/31,2023/8/31,2023/9/30,2023/10/31,2023/11/30,2023/12/31,2024/1/31,2024/2/29,2024/3/31,2024/4/30,2024/5/31,2024/6/30,2024/7/31,2024/8/31,2024/9/30,2024/10/31,2024/11/30,2024/12/31
87432,-0.0847694805,0.1107881102,-0.0245630433,-0.0043322474,-0.0183515677,-0.0548275445,0.0430470855,-0.1133066844,-0.0517852214,0.1191449964,0.1092862348,0.0210673139,-0.1087454930,0.0343380471,0.0326516851,0.0297815428,0.1214574840,-0.0321018587,0.1022565389,-0.0042385871,0.0047884299,-0.0747505769,0.0094103545,0.0389199549,0.0729629366,0.0544711407,0.0315695949,0.0389227715,0.0813604749,-0.0211886919,0.0168362204,0.0750840639,0.0046957756,0.0487126460,0.0177857798,-0.0228724254,0.0964598235,-0.0796978405,-0.0246386069,-0.0150639166,-0.0652185485,-0.0012927828,0.0705079555,0.0344649426,0.0526817187,-0.0961222487,0.1166839638,-0.0538950111,0.1273348459,0.0799354994,0.0118345988,-0.0214244574,-0.1345023035,0.1163103226,-0.0840598583,0.0274538562,0.0861949284,0.0327203729,0.0610901241,0.0584482142,-0.0322345284,-0.1165749483,-0.1240998668,0.0703728674,0.1196643020,-0.0151032399,0.0932927118,0.0424595147,0.0051755416,0.0103556405,0.1458520097,0.0271329147,0.0267546917,0.0275234643,0.0283094823,0.0526940018,0.0296663012,0.0773328899,0.0380192141,0.1463385372,-0.1022403267,0.0010175604,-0.0418433074,0.0771875506,-0.1328515046,-0.0130971943,-0.0062333753,-0.1181472643,0.0695075818,-0.0689082756,0.1394077947,-0.0230802991,-0.0522405407,0.1401082650,0.1202045082,-0.0329405725,0.0080695717,-0.0881241651,-0.0235033304,0.0134567628,-0.1499863422,0.0415427678,0.0334432584,-0.0519926601,-0.0885235222,-0.0678978307,0.2363339531,0.0915127028,-0.0642306850,0.0229369674,0.0620422960,-0.0585307795,-0.0597025471,-0.1089487253,0.1119738759,0.0004194899,0.0417454654,-0.1107555333,0.0492837923,-0.0245122676
87445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0372551078,-0.0884440480,0.0149125126,-0.0636255501,0.0828225422,0.0633404456,0.0041064059,0.0485220879,-0.0389639350,0.1558133437,0.0563556695,0.0690794090,0.0358379348,0.0446928060,0.0176158838,0.0133046469,0.0534420420,-0.1032775321,-0.1405902038,0.0955353986,0.1048707314,-0.1484089155,0.0082515794,0.0225327159,-0.0108409657,0.0045507143,0.2216834096,0.0270677377,-0.0724843494,-0.0428767383,0.1036253426,0.0824355857,-0.0724213260,-0.0238673972,0.0810355733,0.0232529451,-0.0729411678,0.0457185790,-0.0755314414,0.0582035594,-0.0319516069,0.0804458654,0.0721610886,-0.0878633983,-0.0611746282,-0.0741460791,0.0528578965,-0.0590834679,-0.0838582325,0.1793062409,0.0555810331,-0.0480638093,0.0655758547,0.0183497284,0.0340023928,-0.0449642376,-0.0674483382,0.0577909401,-0.0558617845,0.0933951400,-0.0273551580,-0.0688304051,0.0757358815,0.1182409287,-0.0623361881,-0.0023335796,0.0091413550,-0.1022524666,0.0363451550,0.0052859669,0.1017224180,0.0349619483,0.0259015718,0.0274161444,0.0514351596,-0.0435424116
87447,-0.1186020393,0.0318234726,-0.0489563907,0.0370336601,-0.0129426845,-0.0258350417,0.0559113239,-0.0391772718,0.0106497191,0.0450396550,0.0026390029,-0.0780806398,-0.0462549639,0.0694824989,0.0722852408,-0.0037925398,-0.0113271138,0.0469422892,0.0165523613,0.0235906857,0.0012842575,-0.0146312816,0.0831706877,-0.0110415402,-0.0508792827,-0.0974795990,0.0127425649,0.0134848650,0.0025773063,0.0272158660,0.0046452299,0.0355521703,0.0445320635,-0.0269889698,0.0409260223,0.0009238226,0.0685685405,-0.1939472136,0.0023939036,0.0844618394,0.0407791787,-0.0851720202,0.1285868369,0.0438303210,-0.0544251754,-0.0893253097,0.0910719458,-0.1410845589,0.0806924380,0.0972764225,0.0139734245,-0.0493988887,-0.1032536989,0.0785359242,0.1602408668,0.0228063171,0.0122492141,-0.0006096844,0.0323310793,-0.0222994376,-0.1156648980,-0.2102829426,0.0072231355,0.0132719944,0.0482925037,0.1198628095,0.2476869101,0.1533997487,0.0183966723,-0.0628702794,0.0667432625,0.0026195656,-0.0830014599,0.0075031759,0.0534194561,0.1992472286,0.0584755168,-0.0249428229,-0.0798668608,0.0246058828,-0.0691608228,0.1722693543,-0.0661901890,0.1039903093,-0.0546540847,0.0878606628,0.0141864660,-0.1826530593,0.0212572265,0.0015893126,0.0759666536,0.0125192078,-0.1695031254,0.0385643577,0.1408721690,-0.0837480404,0.0539429521,0.0110589003,0.0504121446,-0.0608956036,-0.0746120001,0.0733516043,0.0629381473,-0.0676110045,-0.0938326074,-0.0891811414,0.0859325808,0.0324372910,-0.0975002243,0.0332836986,0.0058184034,-0.0009468303,-0.0373707189,0.0181530362,-0.0410448006,-0.0031020894,0.0737119840,0.0078937940,0.0265844188,-0.0708794820
87541,-0.0391448033,0.0818644287,-0.0519576667,,,,,,,,,,,,,,,,0.1340731014,0.0651566499,0.0416731696,0.0152608854,0.0273952212,0.0079922955,0.0837061071,-0.0122895392,-0.0133960555,0.0969467489,0.0357884872,0.0774386548,-0.0185568883,0.0197747891,0.0374673286,-0.0049663658,0.0200402617,0.0529339891,0.0421405013,-0.0537402740,-0.0495031805,0.0265299885,0.0100559634,-0.0423719592,0.0099292621,-0.0078510962,-0.0205604509,-0.1645280511,0.0654595370,-0.1288112786,0.1301207302,0.0177818687,0.0479649695,-0.0022131391,-0.0861721801,0.0752090625,0.0339985012,0.0049941777,0.0679793600,0.0694684049,0.0133098639,0.0078851603,-0.1450122178,-0.1364611724,-0.0747249980,0.1130981216,0.0120760923,-0.0197136018,-0.0327055763,0.0532655205,0.0851764774,0.0635399560,0.1325998492,0.0529998161,-0.0089183982,-0.0283359207,-0.0069641107,0.0979326973,-0.0090659226,-0.0894243606,0.0448968620,0.0892511591,-0.0878922795,,,,0.1185135524,0.0257846597,0.0669744277,0.0274122340,-0.0241335616,-0.1183401359,0.0121658228,-0.0086155806,-0.1707573417,0.0705305210,0.1304401208,-0.0497130092,0.1093835057,-0.0122111209,-0.0060902598,-0.0103163491,-0.1022057000,0.0756884903,0.1629754701,-0.0358217238,0.0363972253,-0.0015012787,0.0977465347,0.0141877629,0.0182321835,0.0716856418,0.0834428502,-0.0835495607,0.0533300699,0.0259504284,0.1100218833,0.0582823294,0.0484133454,0.0757973455,0.0876313485,-0.0903596107
87657,-0.0303255635,0.0322056600,0.0486561675,-0.1109782292,0.0058480081,0.0774655454,0.0596092821,-0.0741316614,0.0091586573,0.0546975735,0.0516135248,-0.0417396330,-0.0194368123,0.1465474282,0.0038707471,0.2040580157,-0.0725934459,-0.0011017700,0.1817147973,0.0139104849,0.0468901685,-0.2101829284,-0.1299117200,0.1309574490,0.0269983702,-0.0335050641,0.0076044940,0.1618823170,0.0470447167,0.0073239314,-0.0174891822,-0.0050769555,-0.0299964209,-0.0705497455,0.1464346645,-0.0314511659,0.1230598683,0.0533487278,0.0437639958,-0.0871582764,0.0355965874,0.0601554527,-0.0214351571,-0.0055168494,0.2104565544,-0.0894496000,0.0976282621,-0.0489266900,0.1126219732,0.0190832235,0.1301908212,-0.0797570280,-0.0267412566,0.0865763583,0.1488645389,0.0314787884,-0.0007262082,0.1068421338,0.0242555468,-0.0475629537,-0.0575693018,-0.1198389642,-0.1141298551,0.1531124324,0.0262632175,-0.0694759666,0.1363781621,0.0947562834,-0.0701319746,-0.0923028531,0.1505989018,0.0876253719,-0.0824455685,-0.0205088519,-0.0305995045,0.1420366825,-0.0037399925,0.0888331092,0.0839990841,0.0344290659,-0.0338816360,0.0583884001,-0.1044061281,0.2059042257,-0.1643701956,0.1020985461,0.0569211570,-0.0965919190,-0.0466087728,-0.0571128837,0.0469631773,-0.1185672334,-0.0829080829,-0.1234442288,0.0665498771,-0.0341746673,0.0198126642,0.0294331520,0.0311613398,0.0776563671,-0.0379206964,0.1199087666,-0.1081287539,-0.0486442409,-0.1097420382,-0.0789259636,0.0626172453,0.1308029931,0.0291140326,0.1484446421,0.1111633077,-0.1016440321,0.0307238707,0.0613592549,-0.3013841988,0.1309420483,-0.0588997733,0.0285481711,0.0396337558,0.0375620723
87659,-0.0208792030,0.0509358274,0.0083256048,-0.0103586205,0.0254414703,-0.0769724745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87717,-0.0219438604,0.0895551980,-0.0014507562,-0.0487760502,0.0006242318,-0.0051789201,0.0123114614,0.0448058935,-0.0392074818,0.0425042768,-0.0242826402,-0.0778978737,-0.0120436778,0.0292280235,0.0544409245,0.0163919466,-0.0133247400,0.0086377392,0.0265857223,-0.0124774297,0.0171770432,-0.0009709455,0.0324448472,0.0041710711,-0.0188399733,0.0593764093,-0.0051084920,-0.0042624226,-0.0390747524,0.0426431182,0.0521806407,-0.0514041879,0.0666439343,-0.0324815259,0.1168208102,0.0108581162,0.0040194402,-0.0197704219,-0.0255549874,0.0088470202,0.1695003512,-0.0185284884,0.0419977387,-0.0442160828,0.0014977816,-0.0745291774,0.1393283214,-0.1088647176,0.0177718161,0.0909766731,0.0126753996,0.0463755860,-0.0911566085,0.0868430677,0.0047364214,-0.0302776942,0.0387310900,0.0279046561,0.0168897232,0.0436059628,-0.0638278533,-0.0434696375,-0.0725603768,0.0732151933,0.0606969826,0.0059529305,0.1092024553,0.0459126007,0.0240986991,-0.0103036961,0.0053670657,0.0597219234,-0.0542981622,-0.0220414593,0.1403008134,0.0201518600,0.1390058322,0.0276818903,0.0130334909,-0.0154030428,-0.0442072984,0.0346653439,-0.0086012044,0.0917007570,-0.1418278639,-0.0667246775,-0.0004843696,-0.0576432463,0.1053773175,-0.1045572334,0.0836302973,0.0062590171,-0.1417053861,0.1080296835,0.1929494505,-0.1046025673,0.0279427631,-0.0293317762,0.0015461381,0.0781335343,-0.0469646397,0.0980876488,0.0595987176,-0.0620430752,-0.0267456012,-0.0477633307,0.1078263434,0.0703602768,-0.0068405516,-0.0691898477,0.0235762340,-0.0651727572,0.0795625597,0.0655375596,0.0326808062,-0.0242730461,0.0755509271,-0.0532295474,0.0174819496,-0.0838898220
87842,-0.1530048560,0.0929706328,-0.0245055809,0.0146403293,0.0095216549,0.0711724631,-0.0129286767,-0.0951136769,-0.0588821892,0.0619748197,0.0094019125,-0.0649696683,-0.0889624046,-0.0883141462,0.0542215316,0.0263981066,0.0194116357,-0.1299692612,0.0903071433,0.0385927187,0.0237331999,0.0569451050,0.1813815048,-0.0203589210,0.0113385937,-0.0496739131,-0.0114152356,-0.0070922354,-0.0191594182,0.0634916193,-0.0010877971,-0.0512798062,0.1039098757,0.0276185823,0.0092027683,-0.0558345235,-0.0492473416,-0.1437790417,-0.0064978292,0.0387874570,-0.0188642033,-0.0519680615,0.0490831714,0.0027101274,-0.0053205307,-0.1115193523,0.0937201729,-0.0893780015,0.1122741933,0.0167267170,-0.0579773343,0.0836259874,0.0202846837,0.0489979931,-0.0211927617,-0.0745337725,0.0686600867,0.0540664780,0.0881734055,0.0212378419,-0.0247205883,-0.1464003407,-0.3139595732,0.1802390499,-0.0263878469,0.0041247135,0.0658970935,0.0286457562,-0.0335421545,0.0158333688,0.2521778129,0.0008527990,0.0465127603,0.2003824473,0.0310387685,0.0467173627,0.0217596579,-0.1001351613,-0.0359219806,0.0806213760,-0.0043531992,0.0173317432,-0.0588901736,0.0942043247,0.0715883644,0.0415058081,0.0582745939,-0.0830668497,0.0338525603,-0.0682608092,0.0050839781,0.0456556303,-0.0551849971,0.2045081581,0.0547565737,-0.0564540365,0.0049547809,0.0028013263,-0.1650090041,0.0856783911,-0.1833177577,0.1408687848,0.1208611702,0.0175809893,-0.0004772705,-0.0272329133,0.0696117411,0.0470244613,0.0482397872,-0.0073294601,0.0687900043,-0.0354184371,0.0145227607,-0.0035475059,0.0997430418,0.0305576497,0.0749386485,-0.0412040600,0.0681085536,-0.0719702288
88031,0.0672554368,0.1837919776,-0.0200738556,-0.0092853831,-0.0853679841,0.0538642487,0.1416365013,-0.0982745944,-0.0239782488,0.0157957739,0.1315108204,-0.0525394810,-0.1008202290,-0.0852769444,0.0281349945,0.0812690722,0.0400786019,0.0614941481,0.0176133804,-0.0339633929,-0.0460072707,-0.0168243978,-0.0699038061,-0.0091616031,-0.0539637384,-0.0203312600,-0.0253349624,-0.0391695662,0.1346498283,-0.0253095943,0.0569008636,0.0524113897,-0.0125141704,0.0505974198,0.0818237713,0.0226194320,0.0780535264,-0.0720456321,-0.0972074361,-0.0386300942,-0.0731884991,0.1200177321,0.0474708443,0.0259478275,-0.0505064010,-0.0758874161,0.1292320239,-0.1671763381,0.1629434867,0.1505021149,-0.1449172969,0.0919760948,0.0676577939,0.0248866888,-0.0046357072,-0.0754782905,0.0078116671,0.0183222069,0.0653622322,0.0623557083,0.0479937206,-0.0622093671,-0.1313896376,0.0986501935,0.1572250084,-0.0450468890,0.1368990147,0.0685517796,-0.0436452392,-0.0602604829,0.0933712560,0.0669132042,-0.0462420053,0.0210643658,0.0484605567,0.0654299290,-0.0374728999,-0.0239374622,0.0325108781,0.0450914750,-0.0895760154,-0.0431173923,-0.0143516671,0.1847987480,-0.0908927670,0.0147864400,-0.0459706582,0.0701963899,0.0401493991,0.0401713585,0.0671656538,-0.0832817311,-0.0210513220,0.0777374412,0.0975265630,-0.0129306562,0.0201911992,-0.0100196849,0.0574659169,0.0738263548,0.0313170704,-0.0201319374,0.0012171434,-0.0038174303,-0.0894237275,-0.0274076227,0.0792553211,0.0530057436,-0.0449576727,0.0685230357,0.0614131149,-0.0742992371,-0.0302584991,-0.0418209647,0.0310610284,-0.0827142503,0.1099999759,0.0341585921,0.0481001688,-0.0466177819
88159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1002453056,0.0980086400,,,,0.1647515086,-0.0029603522,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4340882479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0826475148,0.1346440060,-0.0581600333,0.0480490271,0.1814709018,-0.0590109077,0.0225740424,-0.0973037516,0.1340253114,-0.1152009324,-0.0083175118,-0.0421918584,,,0.1282365667,,0.2138117340,0.1083589574,-0.0423664034,0.1210508590,,,0.0467169222,,,0.1261386888,0.0233543609,0.1355359336,-0.0504512070,,,,,0.1811688622,,,0.0149735949,0.0951524568,0.1413235559,0.1182113434,0.0893859457,0.1819795858,0.0291845730,-0.0627275118,-0.0234143457,-0.0408403523,0.0203755084,0.0164963108,0.0317860664,0.0502497238,0.2779285920,0.1008122222,-0.1273473927,0.1665703067,-0.0041371142,-0.1912154167,0.1644591918,-0.1708966777,0.3063411156,0.0484832499,-0.0936453853,-0.0144370430,0.2241581424,-0.1706127544,0.1712626389,0.0507682148,0.0725709328,-0.0990351494,0.0672827003,0.1313370913,0.1701788361,-0.0493365429,-0.0596859139,-0.3291213437,0.1387278036,0.1662940197,-0.1484507696,0.0875022588,-0.0381838772,-0.0499654628,0.0583993727,-0.0346425333,0.1311067434,0.0830300101,-0.0483585978,-0.0142629241,-0.0340908910,-0.1134699473
88281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2318327696,0.1462614295,0.2308823539,-0.0304184838,0.1334583553,0.1003059546,0.0342578763,-0.0119757148,0.0243735670,0.0531041989,0.0418674122,0.1315688783,0.0082444603,0.1470510575,0.0123413640,0.1112068076,0.1000216923,0.0943318816,-0.0702700118,0.0872600718,-0.1845643921,0.0432811584,-0.1226987131,-0.0675136785,-0.0105245538,-0.1668044932,-0.0307651869,-0.0859103009,0.1416223848,,-0.0411693742,0.0785051076,0.0768884249,-0.0466801291,0.0881248255,-0.1050643047,,,0.0172534058,0.0872391629,,,,,,0.1993915459,-0.0851097872,0.1349796228,0.0553885636,-0.1478444920,,,0.2010447040,,,,,
88284,,,,,,0.1374617811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0966216838,0.0151328439,-0.0436271479,,,
88352,-0.0597633548,-0.0050949075,0.0035265997,-0.0179186057,-0.0235835205,-0.0352073181,0.0974203881,-0.0416762822,-0.1005365072,0.0900603479,0.0394579288,0.0457804397,-0.0226232833,0.0692589459,0.0517259528,0.0421102045,0.0133311975,0.0371971856,0.0578336098,-0.0058956052,0.0559580694,-0.0727749897,-0.0421687124,-0.0148677105,0.0881945354,0.0661240119,0.0321883577,0.0916709903,0.0894649087,0.0177260305,0.0083395337,0.0768520840,0.0500384342,0.0618600309,0.0650575946,-0.0744613988,0.1828522004,-0.0226642766,-0.0319421008,0.0677055457,0.0270822963,0.0409206977,0.0620912970,0.0730047274,0.0360855522,-0.0880187811,0.0185948036,-0.0823519281,0.0933761326,0.1079616797,0.0419465904,-0.1050687078,-0.0647819924,0.0991798927,-0.0185143463,-0.0240672485,0.0625197009,0.0802119179,0.0657536016,-0.0029499855,-0.0530657607,-0.0655385314,-0.1142244161,0.0316411966,0.1160449846,-0.0082826939,0.1909497049,0.0662358265,-0.0291454818,-0.0611380372,0.0579502557,0.1151103564,-0.0816043719,-0.0289029475,-0.0147471093,0.1705981511,-0.0243733088,0.0999954471,0.0780944240,0.0614682780,-0.0563905622,0.0897627496,-0.1018756295,0.1230563656,-0.2177821395,0.1048811694,0.0089270834,-0.2139673203,-0.0487240212,-0.1183017193,0.1361384897,-0.1372849382,-0.0889488495,0.3149268631,0.0970503127,-0.0186412658,-0.0825294879,-0.0722727647,0.1160751954,0.2012267882,0.0159075575,0.1107723663,-0.0416278574,-0.0037918632,-0.0825202747,-0.1110574700,0.1854189419,0.0855953718,0.1211151049,0.0220236640,0.0323356274,-0.0614132097,0.0818429516,0.1165911672,0.0191860437,0.0924531320,0.0084171521,0.0353879947,0.0549463531,-0.0369750444
88360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0384812934,0.0102370777,-0.0143807211,0.1368453571,0.0389777644,0.2331223358,-0.1828690374,0.0530117463,0.0597020785,-0.2037669028,0.0184247747,-0.2640726306,0.2579367659,-0.1595746585,-0.0835115929,-0.0741177003,0.1723783574,-0.2037837731,0.1758655584,0.0203405273,-0.0633788970,-0.0740267519,0.4618823373,0.0220562903,0.1169501515,-0.0621504291,-0.0559828134,-0.1340308811,0.1802207326,0.0750468665,0.1236946887,0.0411153115,0.0494525944,-0.0988333488,0.0781904513,-0.0775942970,-0.0558496606,0.2090073046,0.0326477204,0.1129230237,0.1194438193,0.1916055169
88439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2131291852,0.0601979538,,0.2329690457,-0.0698097352,0.1113787412,-0.0235105566,0.2207744617,0.0223378661,0.0433858879,0.0527296344,0.0743787943,0.0076790192,-0.0040039158,0.0785862997,-0.0182738844,-0.0096440337,0.0479448174,0.1188608881,0.0376482265,-0.0678047494,-0.1331014464,0.1900250137,0.0417471852,-0.1775676259,-0.0030039418,-0.1697002119,0.1705185875,-0.0946557986,-0.1249976179,-0.0443265894,-0.0246235312,,0.2348738298,0.0558712795,-0.0360840065,-0.0711642961,0.4068894217,0.0529215650,0.0067904050,-0.0220194564,-0.0663168926,-0.0562147744,0.1858240967,0.1464918666,-0.0168886588,0.1016716537,0.0677715457,-0.0540455193,0.0246509167,0.0502610982,-0.1134499285,0.0545116434,0.0000894800,-0.0718415502,-0.0119733105,-0.0621997353
88446,0.0477786556,-0.0121295484,-0.0433882561,-0.0074866850,0.1049879176,0.0628914005,-0.0062537079,-0.0989067583,-0.1102676893,-0.0886084781,0.2620075426,0.0241968789,-0.1865812075,-0.0259955548,0.0163000077,-0.1672929130,0.0728949463,-0.0370408100,0.2091146196,0.0085075188,0.0791265106,-0.2505766694,-0.0220347883,-0.0383067154,0.2437849137,0.0398154932,0.0174109575,0.0706585437,-0.0505863227,-0.0394694135,-0.0164088388,0.0334099731,-0.0027013417,0.0146357857,0.1210605080,-0.0395195084,0.0647622739,-0.0569132589,0.0368380681,0.0190750542,0.1211992032,0.0251428721,0.1613754576,0.0671574667,0.0468587645,-0.1408009186,0.0846838803,-0.1028943082,-0.0671488906,0.0964386116,-0.0066514737,0.0042172476,-0.0103535378,0.1830047009,-0.1923298557,-0.0673597812,0.0672141374,0.0250800153,0.0817862627,0.0342329708,-0.1256111623,-0.1520281436,-0.0185462746,0.1680969293,0.1436440694,0.0135174094,0.0369313719,-0.0652632712,-0.1347611855,-0.0546176273,0.0228345083,0.1066588560,0.1647861461,0.0169636217,-0.1291365800,0.0228593919,0.0142760577,0.1613932310,0.0476309973,-0.0726785965,-0.1127611922,0.0232990835,-0.1198160071,0.0636930413,-0.0921839698,0.0069075363,0.0581782581,-0.1573407806,-0.1927185032,-0.2301638402,0.1622574903,-0.0798585022,-0.0538086545,0.1993269207,-0.0469363433,-0.0728177148,0.0622883956,-0.0692897479,0.1260428708,-0.0741784996,-0.0279760249,-0.0465807952,0.0359041712,-0.1284020786,-0.1733090155,-0.1980350829,-0.0682708539,0.3708780065,0.0270769713,-0.0500697548,-0.0259614595,-0.0728601711,-0.1636181751,0.0522065544,0.1620841930,0.0739692919,-0.0251914013,0.0368290852,-0.0237707309,-0.0729779152
88504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0709085517,,,,,,,,,,,,,,,,0.0139428295,,,0.0707587377,0.0234095309,-0.1196682747,0.0697508466,,,,,,,,0.1800227436,0.0868903198,,,,,,,,,
88661,-0.0176975017,0.1944604667,-0.0412451029,-0.0777202120,-0.0815376493,-0.0244159976,-0.1118705232,-0.0304491316,-0.0328249052,0.0966626279,0.0294898938,0.0480778195,0.1227279035,0.0871023134,0.0281755908,0.0044917555,-0.0211082511,0.0355869154,0.0815362251,-0.0837547733,-0.0337940837,-0.0183271373,0.0139319366,-0.0291511394,0.0668396534,0.0705455831,0.0848415634,-0.0483216684,0.1928236844,0.0330318131,0.0059766474,-0.0977921376,-0.0142140716,0.0068840876,0.0180717035,0.0740938823,0.0635305393,0.0509916045,0.0401029868,0.0220500703,-0.0788021942,0.0762599647,0.0087777690,0.0894064305,-0.0138434490,-0.1509146347,-0.0798880541,-0.1155062643,0.1469651909,-0.0754148219,-0.0609376785,-0.0067730210,-0.0793034889,0.1315806153,-0.0118224678,,,,,,,,,,,,,,,,,,,0.3766759225,,0.1611271259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2867748485,0.0548687868
88664,,,,,,,,,,,,,0.0243548914,0.0559173582,0.0219935150,,0.0455088887,0.0321681140,0.0452055768,,,,,,,,,0.0308439375,0.0989513040,-0.0117990316,0.0349081982,-0.0247862007,0.0151938553,0.0708863546,0.0499741064,0.0268654245,0.0658345906,-0.0691408818,0.0311193894,-0.0121523697,0.0330629201,0.0423799142,0.0332932829,0.1466196198,0.0178929041,-0.0583816332,-0.0651412748,-0.0987199890,0.0555653757,0.0144128719,0.0460659398,0.0743861887,-0.0645612903,0.0128584381,0.0240410841,0.0319659468,0.0094157128,-0.0206860071,0.0767611142,-0.0412674303,0.0265680045,0.0171805456,-0.0219880622,0.0535302608,0.1241321715,0.0183153104,-0.0300826533,-0.0722377744,-0.0144431150,-0.0934955256,0.0772130498,0.0040333718,-0.0909719871,,,,,,,0.0103696124,,,,,,0.1245381744,0.0967282662,-0.0389347497,-0.0050957763,-0.0430570537,0.1408419827,-0.0651281231,-0.0493106557,0.0921149838,-0.0463159350,-0.0728304708,0.0146506143,-0.0901328815,-0.0883398842,0.0997836166,-0.0594853481,0.0944466292,0.0065463970,-0.0769500146,-0.0506378507,-0.0592539070,0.1292302161,0.0508693954,0.0148079396,0.0254941091,0.0054823970,-0.0455814740,0.0165956268,0.0277964126,0.0488707412,0.0234231937,0.0303816833,0.0132574872,,-0.0018791897
88668,-0.0217732442,0.0262467385,-0.0681781699,0.0126159136,0.0172175407,-0.0817270898,-0.0535953856,-0.0416139052,-0.1260631701,0.0933965856,0.0152568432,0.0124340787,-0.0822521699,0.0249441308,-0.0513580084,0.0743285148,0.2005741058,-0.0682126759,0.0369977218,0.0083311867,-0.0403750862,-0.0088307939,0.0192526655,0.0243413834,0.0358411240,0.0404932677,-0.0145364632,0.0285870043,0.0047065612,0.0049261435,-0.0054704030,-0.0056022482,0.0251534850,0.0109297118,-0.0227886762,-0.0079005645,0.0477623536,0.0131414589,-0.0541478378,0.0792983004,0.0147289248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6995559739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88811,0.1589499113,0.2291801224,0.1015427295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
